provider_number,location_number,application_type,county,facility_name,facility_number,line_address_1,line_address_2,city,zip_code,contact_name,contact_phone,licensed_date,capacity,from_age,to_age,hours,months,full_time,star_level,search_link
6000563746,1,LICENSED GROUP,40. MILWAUKEE,HELWIG FAM CNTR EARLY CHLDHD HDST,220207,2545 N 29th St,NA,Milwaukee,53210,"LAMPKIN, ANGELA",414-562-2929,01/12/2005,390,"0 Year(s), 0 Month(s), 6 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563746&LocationNumber=1
6000563746,2,LICENSED GROUP,40. MILWAUKEE,NEXT DOOR HEADSTART - OW HOLMES,2001471,2463 N Buffum St,NA,Milwaukee,53210,"COLLINS, MARSHELL",414-316-7116,09/03/2013,88,"3 Year(s), 0 Month(s), 0 Week(s)","7 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-02:30 PM,Sep-Jun,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563746&LocationNumber=2
6000563746,7,LICENSED GROUP,40. MILWAUKEE,NEXT DOOR HEAD START,2001852,5310 W Capitol Dr,NA,Milwaukee,53210,"LAMPKIN, ANGELA",414-562-2929,06/16/2014,508,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563746&LocationNumber=7
6000563776,1,LICENSED GROUP,40. MILWAUKEE,GAN AMI BEGINNINGS PRSCHL  KNDRGRT,220223,NA,6255 N Santa Monica Blvd,Whitefish Bay,53217,"KALKMAN-TURNER, JENNA",414-964-4444,10/13/2002,253,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563776&LocationNumber=1
6000563776,2,LICENSED CAMP,45. OZAUKEE,JCC RAINBOW DAY CAMP,240006,W3985 Trails End Rd,Box 653,Fredonia,53217,"KASS, LENNY",920-994-4614,06/20/1996,325,"4 Year(s), 6 Month(s), 0 Week(s)","15 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jun-Aug,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563776&LocationNumber=2
6000563776,3,LICENSED GROUP,45. OZAUKEE,JCC GAN AMI PRESCHOOL-MEQUON,220214,1415 W Donges Bay Rd,NA,Mequon,53217,"FAUST, KAREN",262-242-9871,10/01/1997,50,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563776&LocationNumber=3
6000563776,7,LICENSED CAMP,40. MILWAUKEE,JCC SPORTS AND SWIM CAMP,2002958,6255 N Santa Monica Blvd,NA,Whitefish Bay,53217,"MASON, GARRY",414-967-8275,08/16/2016,125,"5 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jun-Aug,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563776&LocationNumber=7
6000563786,1,LICENSED GROUP,40. MILWAUKEE,LA CAUSA EARLY EDUCATION AND CARE CTR,220281,809 W Greenfield Ave,NA,Milwaukee,53204,"GREEN, DENISE",414-647-5980,10/13/2002,217,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-07:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563786&LocationNumber=1
6000563996,1,LICENSED FAMILY,10. CLARK,CARMEN'S CARE,530901,502 W Mill St,NA,Loyal,54446,"ENGLEBRETSON, CARMEN",715-255-8346,05/31/1998,8,"0 Year(s), 0 Month(s), 3 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000563996&LocationNumber=1
6000564396,1,LICENSED FAMILY,40. MILWAUKEE,A SPECIAL PLACE FOR YOU AND ME,231176,3418 W Auer Ave,NA,Milwaukee,53216,"DESAUGUSTE, PHECNERE",414-444-0238,10/14/2002,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:59 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000564396&LocationNumber=1
6000564476,1,LICENSED FAMILY,44. OUTAGAMIE,RAE FAMILY DAY CARE,430635,1525 S Mason St,NA,Appleton,54914,"RAE, CARROL A",920-954-1576,11/03/2002,8,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000564476&LocationNumber=1
6000564736,1,LICENSED GROUP,65. WASHBURN,FAITH LUTHERAN PRESCHOOL,520503,W7148 Luther Rd,NA,Spooner,54801-8676,"GOZDZIALSKI, CHERYL",715-635-2261,10/24/2004,16,"3 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:00 PM,Sep-May,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000564736&LocationNumber=1
6000564816,1,LICENSED FAMILY,36. MANITOWOC,FOREVER FRIENDS FAMILY CHILD CARE,1003089,824 Randolph St,NA,Mishicot,54228,"SCHETTER, JILL",920-323-0384,09/01/2001,8,"0 Year(s), 0 Month(s), 5 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000564816&LocationNumber=1
6000564826,1,LICENSED FAMILY,50. PRICE,PRECIOUS HEARTS DAYCARE,1006129,W6692 County Road D,NA,Phillips,54555,"WILLIAMS, NYCOLA R",715-339-6882,03/01/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-07:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000564826&LocationNumber=1
6000566106,1,LICENSED FAMILY,05. BROWN,BA'S PLAYHOUSE LOVE-N-LEARN,1000404,443 N Erie St,NA,De Pere,54115,"GANTENBEIN, JANE E",920-664-5193,09/18/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",08:00 AM-08:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000566106&LocationNumber=1
6000566126,1,LICENSED FAMILY,13. DANE,HARTOGS FAMILY TREEHOUSE,130726,512 Birchwood Trl,NA,Mount Horeb,53572,"HARTOG, EILEEN",608-437-4961,12/31/2000,8,"0 Year(s), 0 Month(s), 5 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000566126&LocationNumber=1
6000566486,2,LICENSED GROUP,67. WAUKESHA,LITTLE DUMPLINGS EARLY LEARNING CTR,1008540,NA,W379 N 6160 N Lake Rd,Oconomowoc,53066,"STEELE, WENDY",262-560-2273,10/03/2004,168,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000566486&LocationNumber=2
6000566586,1,LICENSED GROUP,40. MILWAUKEE,GLENDALE HEIGHTS,225881,2315 W Good Hope Rd,NA,Glendale,53209,"PETERS, CHERYL",414-352-2551,10/11/2002,190,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000566586&LocationNumber=1
6000567296,1,LICENSED FAMILY,13. DANE,CHRYSALIS FAMILY CHILD CARE,130074,26 Knutson Dr,NA,Madison,53704,"GARRETT, CHRISTINE",608-249-8139,08/13/2000,8,"0 Year(s), 9 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000567296&LocationNumber=1
6000567926,1,LICENSED GROUP,49. PORTAGE,HOMETOWN CHILDREN'S CENTER INC,1002057,709 Northpoint Dr,NA,Stevens Point,54467,"SCHMITZ, MELANIE",715-344-4319,11/10/2000,60,"0 Year(s), 0 Month(s), 6 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000567926&LocationNumber=1
6000568286,2,LICENSED FAMILY,53. ROCK,BUILDING BLOCKS DAYCARE,1009791,NA,4927 N Old Orchard Dr,Janesville,53546,"FUERSTENBERG, KRISTINA",608-756-5484,09/15/2005,8,"0 Year(s), 2 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000568286&LocationNumber=2
6000568326,1,LICENSED FAMILY,33. LAFAYETTE,STORY TIME CHILD CARE,1002289,335 Wells St,NA,Darlington,53530,"GOLLMER, LEAH",608-482-1571,10/01/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000568326&LocationNumber=1
6000568396,2,LICENSED FAMILY,40. MILWAUKEE,NUTRINA'S NURTURING FAM CHILD CARE,1015505,4141 N 73rd St,NA,Milwaukee,53216,"BROWN, NUTRINA",414-461-3792,06/22/2011,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000568396&LocationNumber=2
6000568896,1,LICENSED FAMILY,02. ASHLAND,DI DIS LITTLE RASCALS,1009742,109 15th Ave,NA,Ashland,54806,"NEMEC, DIANE M",715-682-4870,07/01/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000568896&LocationNumber=1
6000569126,1,LICENSED CAMP,67. WAUKESHA,GOOD TIMES DAY CAMP LLC,1002549,443 Merrill Hills Rd,NA,Waukesha,53118,"NOVAK, CATHLYNN",262-521-8100,06/06/2004,150,"3 Year(s), 0 Month(s), 0 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jun-Aug,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000569126&LocationNumber=1
6000569236,1,LICENSED FAMILY,09. CHIPPEWA,CINDY'S CHILD CARE,1002272,530 Woodward Ave,NA,Chippewa Falls,54729,"MUELLER, CINDY",715-726-0250,01/06/2002,8,"0 Year(s), 0 Month(s), 1 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000569236&LocationNumber=1
6000569366,1,LICENSED FAMILY,63. VILAS,GAGNONS HOME AWAY FROM HOME FAM DC,696048,328 N 3rd St,NA,Eagle River,54521,"GAGNON, BARBARA",715-479-2782,04/26/1999,8,"0 Year(s), 3 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000569366&LocationNumber=1
6000569376,1,LICENSED FAMILY,13. DANE,RAINBOW FAMILY DAY CARE,131051,315 Maple Dr,NA,Mount Horeb,53572,"TRAINOR, BETH",608-437-4212,08/06/2000,8,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000569376&LocationNumber=1
6000569466,1,LICENSED FAMILY,40. MILWAUKEE,YANGS LOVE AND CARE,1005733,6458 N 104th St,NA,Milwaukee,53224,"YANG, SANDY V",414-461-4928,12/01/2002,8,"0 Year(s), 0 Month(s), 4 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000569466&LocationNumber=1
6000569646,1,LICENSED FAMILY,40. MILWAUKEE,HAPPY HOUR DEVELOPMENT CENTER,1005913,2815 N 39th St,NA,Milwaukee,53210,"LOVE, VICKIE",414-551-3603,11/03/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",10:30 AM-10:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000569646&LocationNumber=1
6000569996,1,LICENSED FAMILY,13. DANE,ZANY ZOO FAMILY CHILD CARE,1004529,1021 Pine St,NA,Sun Prairie,53590-1138,"POTTS, LISA",608-834-4372,12/01/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-05:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000569996&LocationNumber=1
6000570056,2,LICENSED FAMILY,40. MILWAUKEE,TWO PEAS IN A POD CDC,2000523,4011 W Cheyenne St,NA,Milwaukee,53209,"MAPP, TIFFANY",414-368-3091,02/06/2012,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000570056&LocationNumber=2
6000570396,1,LICENSED FAMILY,13. DANE,DREAM N WINGS FAMILY CHILDCARE,1010572,208 Pine St,NA,Stoughton,53589-2375,"TOFTE, DEBORAH J",608-719-8111,12/31/2000,8,"0 Year(s), 0 Month(s), 2 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000570396&LocationNumber=1
6000570736,1,LICENSED GROUP,67. WAUKESHA,HOLY CROSS PRESCHOOL,1006449,W156n8131 Pilgrim Rd,NA,Menomonee Fls,53051,"KRAUS, PAMELA",262-502-4104,09/05/2000,23,"2 Year(s), 0 Month(s), 0 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",09:00 AM-01:00 PM,Sep-May,-,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000570736&LocationNumber=1
6000571066,1,LICENSED FAMILY,40. MILWAUKEE,MS JANE'S HOUSE,235391,3700 Willow Ct,NA,South Milwaukee,53172,"ISAACS, JANE",414-764-0424,07/14/1997,8,"0 Year(s), 0 Month(s), 6 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000571066&LocationNumber=1
6000571456,2,LICENSED FAMILY,49. PORTAGE,SARAH'S FAMILY DAY CARE,1015631,202 High St,NA,Amherst,54406,"TORRES, SARAH J",715-824-7183,07/07/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000571456&LocationNumber=2
6000571846,1,LICENSED FAMILY,30. KENOSHA,CIRCLE OF FRIENDS FAMILY DAY CARE,1005272,8131 68th Ave,NA,Kenosha,53142,"SJUGGERUD, RUTH",262-914-4968,05/22/2002,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-11:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000571846&LocationNumber=1
6000572026,2,LICENSED GROUP,62. VERNON,LAFARGE COMMUNITY CC CTR,1008797,505 N Mill St,NA,Lafarge,54639,"LAWTON, MARY ANN",608-625-6010,01/03/2005,25,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000572026&LocationNumber=2
6000572186,1,LICENSED FAMILY,33. LAFAYETTE,JONI'S DAY CARE,131795,24832 Cty Hwy G,NA,Belmont,53510,"HOLTZ, MARY JOAN",608-762-5402,04/22/1997,8,"0 Year(s), 0 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000572186&LocationNumber=1
6000572416,1,LICENSED FAMILY,40. MILWAUKEE,SHARON OF WISDOM CHILD CARE,1011875,4162 N 73rd St,NA,Milwaukee,53216,"DICKERSON, SHARON Y",414-527-9555,12/17/2001,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-10:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000572416&LocationNumber=1
6000572436,2,LICENSED FAMILY,60. TAYLOR,LITTLE ANGELS DAYCARE,1016118,N3902 Shattuck St,NA,Medford,54451-8764,"KRUEGER, SHEILA M",715-748-2746,04/18/2011,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000572436&LocationNumber=2
6000572586,2,LICENSED FAMILY,61. TREMPEALEAU,DAYDREAMS DAYCARE,1011127,11825 Jay St,NA,Trempealeau,54661,"LAU-MELBY, SARAH E",608-738-7347,11/07/2003,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-04:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000572586&LocationNumber=2
6000572656,1,LICENSED GROUP,13. DANE,MARY LAKE MONTESSORI INC,120142,5464 Mary Lake Rd,NA,Waunakee,53597,"LANGE, KATHRYN",608-849-8800,08/20/1984,80,"2 Year(s), 6 Month(s), 0 Week(s)","10 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000572656&LocationNumber=1
6000572776,1,LICENSED FAMILY,13. DANE,A FAMILY OF FRIENDS CHILDCARE,1004988,2921 Muir Field Rd,NA,Madison,53719,"JONES, GRETCHEN",608-441-6893,01/17/2002,6,"0 Year(s), 0 Month(s), 8 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",07:30 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000572776&LocationNumber=1
6000572806,1,LICENSED FAMILY,13. DANE,LD FAMILY DAY CARE,130792,212 S Military Rd,NA,Dane,53529,"DEANS, LYNN",608-849-8715,01/07/1992,8,"0 Year(s), 0 Month(s), 6 Week(s)","8 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-05:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000572806&LocationNumber=1
6000573116,2,LICENSED FAMILY,58. SHAWANO,A BRIGHT START AT JACKIE'S DAYCARE,1008329,920 Knoke St,NA,Gresham,54128,"FISCHER, JACQUELINE A",715-787-3550,09/01/2004,8,"0 Year(s), 0 Month(s), 6 Week(s)","13 Year(s), 11 Month(s), 0 Week(s)",05:00 AM-05:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573116&LocationNumber=2
6000573216,1,LICENSED FAMILY,09. CHIPPEWA,AMBER'S PALS AND PLAYMATES CC,1008119,12096 102nd Ave,NA,Chippewa Fls,54729,"SWEENEY, AMBER J",715-726-3198,05/10/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",05:30 AM-05:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573216&LocationNumber=1
6000573286,1,LICENSED FAMILY,37. MARATHON,READY SET GROW FAMILY DAYCARE,1011453,311 Garfield Ave,NA,Wausau,54401,"HAGEN, SHEILA",715-574-9550,04/07/2002,8,"0 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573286&LocationNumber=1
6000573416,1,LICENSED FAMILY,59. SHEBOYGAN,BUNDLES OF JOY,430961,2844 Georgia Ave,NA,Sheboygan,53081-8409,"ARCHER, JOY B",920-457-0624,06/01/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-04:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573416&LocationNumber=1
6000573516,1,LICENSED FAMILY,40. MILWAUKEE,OUR NEW CREATIONS CHILD CARE,1005661,8719 W Burleigh St,NA,Milwaukee,53222,"DALLAS, SHIRLEY",414-442-1265,10/13/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573516&LocationNumber=1
6000573516,2,LICENSED GROUP,40. MILWAUKEE,NEW CREATIONS PRESCHOOL PLUS,1010530,8731 W Burleigh St,NA,Milwaukee,53222,"DALLAS, SHIRLEY",414-442-1265,06/26/2006,40,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,3 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573516&LocationNumber=2
6000573546,1,LICENSED FAMILY,13. DANE,CHIQUITINES FAMILY DAY CARE,1009982,6309 Waterford Rd,NA,Madison,53719,"SANTIBANEZ, ALBA",608-298-9345,10/14/2001,8,"0 Year(s), 0 Month(s), 2 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,4 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573546&LocationNumber=1
6000573556,1,LICENSED FAMILY,17. DUNN,PAT'S CHILD DAY CARE,530908,1120 8th St E,NA,Menomonie,54751,"GIERTZ, PATRICIA",715-505-8375,07/01/2002,8,"0 Year(s), 0 Month(s), 1 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:30 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573556&LocationNumber=1
6000573996,1,LICENSED GROUP,40. MILWAUKEE,ST CATHERINE DAY CARE CENTER,1005906,2647 N 51st St,NA,Milwaukee,53210,"TURNER, MICHAEL",414-445-2846,09/29/2002,50,"3 Year(s), 0 Month(s), 0 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000573996&LocationNumber=1
6000574286,1,LICENSED GROUP,67. WAUKESHA,THE GODDARD SCHOOL,1006006,3355 Intertech Dr,NA,Brookfield,53045,"WAGNER, MARJORIE",262-781-1400,10/20/2002,120,"0 Year(s), 0 Month(s), 6 Week(s)","6 Year(s), 11 Month(s), 0 Week(s)",07:00 AM-06:00 PM,Jan-Dec,Y,Unknown,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000574286&LocationNumber=1
6000574456,1,LICENSED FAMILY,69. WAUSHARA,LITTLE WORLD OF WONDERS DAY CARE,1006164,208 S Oxford St,NA,Wautoma,54982,"PICA, DONNA",920-291-5518,12/06/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",07:15 AM-05:30 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000574456&LocationNumber=1
6000574636,1,LICENSED FAMILY,22. GRANT,HOME AWAY FROM HOME DAY CARE,1005116,2430 Main St,NA,Hazel Green,53811,"PINKHAM, JANET",608-732-7955,05/03/2002,8,"0 Year(s), 0 Month(s), 6 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000574636&LocationNumber=1
6000574876,3,LICENSED GROUP,09. CHIPPEWA,COUNTRY KIDS CHILD CARE AND PRESCH,1012490,19395 County Rd Dd,NA,Bloomer,54724,"ROGGE, BRENDA",715-568-3510,10/25/2007,50,"0 Year(s), 0 Month(s), 4 Week(s)","12 Year(s), 11 Month(s), 0 Week(s)",06:30 AM-06:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000574876&LocationNumber=3
6000575016,1,LICENSED GROUP,18. EAU CLAIRE,KIDS KINGDOM MCP LLC,2002520,3628 Spooner Ave,NA,Altoona,54703,"PENIGAR, MISTY C",715-514-3381,04/16/2003,35,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",06:00 AM-07:00 PM,Jan-Dec,Y,2 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000575016&LocationNumber=1
6000575136,2,LICENSED GROUP,44. OUTAGAMIE,YOUNG CHILD DEVELOPMENT CENTER INC,1012093,719 Ridgeview,NA,Appleton,54106,"SARAH ROSS, DOROTHY YOUNG",920-882-1685,06/21/2007,80,"0 Year(s), 0 Month(s), 6 Week(s)","11 Year(s), 11 Month(s), 0 Week(s)",05:45 AM-06:00 PM,Jan-Dec,Y,5 Stars,https://childcarefinder.wisconsin.gov/ProviderDetails?ProviderNumber=6000575136&LocationNumber=2
