Row ID,Geography ID,Name,Variable Code,Variable,Value,Variable Unit,Date,Location
19189_2012_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,437603,Thousands of dollars,12/31/2012,POINT (-93.743488 43.378124)
19189_2013_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,442649,Thousands of dollars,12/31/2013,POINT (-93.743488 43.378124)
19189_2014_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,429833,Thousands of dollars,12/31/2014,POINT (-93.743488 43.378124)
19189_2015_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,440398,Thousands of dollars,12/31/2015,POINT (-93.743488 43.378124)
19189_2016_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,410247,Thousands of dollars,12/31/2016,POINT (-93.743488 43.378124)
19189_2017_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,421464,Thousands of dollars,12/31/2017,POINT (-93.743488 43.378124)
19189_2018_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,446192,Thousands of dollars,12/31/2018,POINT (-93.743488 43.378124)
19189_2019_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,438064,Thousands of dollars,12/31/2019,POINT (-93.743488 43.378124)
19189_2020_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,468059,Thousands of dollars,12/31/2020,POINT (-93.743488 43.378124)
19189_2021_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,548486,Thousands of dollars,12/31/2021,POINT (-93.743488 43.378124)
19189_2022_CAINC1-1_annual,19189,Winnebago,CAINC1-1,Personal income,584073,Thousands of dollars,12/31/2022,POINT (-93.743488 43.378124)
19191_1997_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,456362,Thousands of dollars,12/31/1997,POINT (-91.850788 43.292989)
19191_1998_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,480899,Thousands of dollars,12/31/1998,POINT (-91.850788 43.292989)
19191_1999_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,490743,Thousands of dollars,12/31/1999,POINT (-91.850788 43.292989)
19191_2000_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,528822,Thousands of dollars,12/31/2000,POINT (-91.850788 43.292989)
19191_2001_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,543829,Thousands of dollars,12/31/2001,POINT (-91.850788 43.292989)
19191_2002_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,557360,Thousands of dollars,12/31/2002,POINT (-91.850788 43.292989)
19191_2003_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,573929,Thousands of dollars,12/31/2003,POINT (-91.850788 43.292989)
19191_2004_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,636603,Thousands of dollars,12/31/2004,POINT (-91.850788 43.292989)
19191_2005_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,637275,Thousands of dollars,12/31/2005,POINT (-91.850788 43.292989)
19191_2006_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,666638,Thousands of dollars,12/31/2006,POINT (-91.850788 43.292989)
19191_2007_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,701518,Thousands of dollars,12/31/2007,POINT (-91.850788 43.292989)
19191_2008_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,748972,Thousands of dollars,12/31/2008,POINT (-91.850788 43.292989)
19191_2009_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,702471,Thousands of dollars,12/31/2009,POINT (-91.850788 43.292989)
19191_2010_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,756070,Thousands of dollars,12/31/2010,POINT (-91.850788 43.292989)
19191_2011_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,825475,Thousands of dollars,12/31/2011,POINT (-91.850788 43.292989)
19191_2012_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,853316,Thousands of dollars,12/31/2012,POINT (-91.850788 43.292989)
19191_2013_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,869500,Thousands of dollars,12/31/2013,POINT (-91.850788 43.292989)
19191_2014_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,870133,Thousands of dollars,12/31/2014,POINT (-91.850788 43.292989)
19191_2015_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,894674,Thousands of dollars,12/31/2015,POINT (-91.850788 43.292989)
19191_2016_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,892830,Thousands of dollars,12/31/2016,POINT (-91.850788 43.292989)
19191_2017_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,922011,Thousands of dollars,12/31/2017,POINT (-91.850788 43.292989)
19191_2018_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,968982,Thousands of dollars,12/31/2018,POINT (-91.850788 43.292989)
19191_2019_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,990759,Thousands of dollars,12/31/2019,POINT (-91.850788 43.292989)
19191_2020_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,1086417,Thousands of dollars,12/31/2020,POINT (-91.850788 43.292989)
19191_2021_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,1178441,Thousands of dollars,12/31/2021,POINT (-91.850788 43.292989)
19191_2022_CAINC1-1_annual,19191,Winneshiek,CAINC1-1,Personal income,1219250,Thousands of dollars,12/31/2022,POINT (-91.850788 43.292989)
19193_1997_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,2427365,Thousands of dollars,12/31/1997,POINT (-96.053296 42.39322)
19193_1998_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,2562233,Thousands of dollars,12/31/1998,POINT (-96.053296 42.39322)
19193_1999_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,2597919,Thousands of dollars,12/31/1999,POINT (-96.053296 42.39322)
19193_2000_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,2707901,Thousands of dollars,12/31/2000,POINT (-96.053296 42.39322)
19193_2001_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,2790817,Thousands of dollars,12/31/2001,POINT (-96.053296 42.39322)
19193_2002_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,2844662,Thousands of dollars,12/31/2002,POINT (-96.053296 42.39322)
19193_2003_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,2883725,Thousands of dollars,12/31/2003,POINT (-96.053296 42.39322)
19193_2004_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3147156,Thousands of dollars,12/31/2004,POINT (-96.053296 42.39322)
19193_2005_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3372983,Thousands of dollars,12/31/2005,POINT (-96.053296 42.39322)
19193_2006_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3503942,Thousands of dollars,12/31/2006,POINT (-96.053296 42.39322)
19193_2007_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3831900,Thousands of dollars,12/31/2007,POINT (-96.053296 42.39322)
19193_2008_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,4189307,Thousands of dollars,12/31/2008,POINT (-96.053296 42.39322)
19193_2009_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3791515,Thousands of dollars,12/31/2009,POINT (-96.053296 42.39322)
19193_2010_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3718823,Thousands of dollars,12/31/2010,POINT (-96.053296 42.39322)
19193_2011_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3745021,Thousands of dollars,12/31/2011,POINT (-96.053296 42.39322)
19193_2012_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3779329,Thousands of dollars,12/31/2012,POINT (-96.053296 42.39322)
19193_2013_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3789167,Thousands of dollars,12/31/2013,POINT (-96.053296 42.39322)
19193_2014_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,3934054,Thousands of dollars,12/31/2014,POINT (-96.053296 42.39322)
19193_2015_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,4131093,Thousands of dollars,12/31/2015,POINT (-96.053296 42.39322)
19193_2016_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,4232945,Thousands of dollars,12/31/2016,POINT (-96.053296 42.39322)
19193_2017_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,4176005,Thousands of dollars,12/31/2017,POINT (-96.053296 42.39322)
19193_2018_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,4373584,Thousands of dollars,12/31/2018,POINT (-96.053296 42.39322)
19193_2019_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,4605406,Thousands of dollars,12/31/2019,POINT (-96.053296 42.39322)
19193_2020_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,4892678,Thousands of dollars,12/31/2020,POINT (-96.053296 42.39322)
19193_2021_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,5271919,Thousands of dollars,12/31/2021,POINT (-96.053296 42.39322)
19193_2022_CAINC1-1_annual,19193,Woodbury,CAINC1-1,Personal income,5392308,Thousands of dollars,12/31/2022,POINT (-96.053296 42.39322)
19195_1997_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,177420,Thousands of dollars,12/31/1997,POINT (-93.248533 43.373491)
19195_1998_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,181577,Thousands of dollars,12/31/1998,POINT (-93.248533 43.373491)
19195_1999_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,170776,Thousands of dollars,12/31/1999,POINT (-93.248533 43.373491)
19195_2000_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,181264,Thousands of dollars,12/31/2000,POINT (-93.248533 43.373491)
19195_2001_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,176357,Thousands of dollars,12/31/2001,POINT (-93.248533 43.373491)
19195_2002_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,180226,Thousands of dollars,12/31/2002,POINT (-93.248533 43.373491)
19195_2003_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,181352,Thousands of dollars,12/31/2003,POINT (-93.248533 43.373491)
19195_2004_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,214330,Thousands of dollars,12/31/2004,POINT (-93.248533 43.373491)
19195_2005_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,215856,Thousands of dollars,12/31/2005,POINT (-93.248533 43.373491)
19195_2006_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,314936,Thousands of dollars,12/31/2006,POINT (-93.248533 43.373491)
19195_2007_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,338566,Thousands of dollars,12/31/2007,POINT (-93.248533 43.373491)
19195_2008_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,316509,Thousands of dollars,12/31/2008,POINT (-93.248533 43.373491)
19195_2009_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,259283,Thousands of dollars,12/31/2009,POINT (-93.248533 43.373491)
19195_2010_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,271147,Thousands of dollars,12/31/2010,POINT (-93.248533 43.373491)
19195_2011_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,303948,Thousands of dollars,12/31/2011,POINT (-93.248533 43.373491)
19195_2012_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,311264,Thousands of dollars,12/31/2012,POINT (-93.248533 43.373491)
19195_2013_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,355101,Thousands of dollars,12/31/2013,POINT (-93.248533 43.373491)
19195_2014_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,330539,Thousands of dollars,12/31/2014,POINT (-93.248533 43.373491)
19195_2015_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,343371,Thousands of dollars,12/31/2015,POINT (-93.248533 43.373491)
19195_2016_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,314048,Thousands of dollars,12/31/2016,POINT (-93.248533 43.373491)
19195_2017_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,294384,Thousands of dollars,12/31/2017,POINT (-93.248533 43.373491)
19195_2018_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,296185,Thousands of dollars,12/31/2018,POINT (-93.248533 43.373491)
19195_2019_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,309169,Thousands of dollars,12/31/2019,POINT (-93.248533 43.373491)
19195_2020_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,332080,Thousands of dollars,12/31/2020,POINT (-93.248533 43.373491)
19195_2021_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,395971,Thousands of dollars,12/31/2021,POINT (-93.248533 43.373491)
19195_2022_CAINC1-1_annual,19195,Worth,CAINC1-1,Personal income,405607,Thousands of dollars,12/31/2022,POINT (-93.248533 43.373491)
19197_1997_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,358170,Thousands of dollars,12/31/1997,POINT (-93.734735 42.733007)
19197_1998_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,351296,Thousands of dollars,12/31/1998,POINT (-93.734735 42.733007)
19197_1999_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,357458,Thousands of dollars,12/31/1999,POINT (-93.734735 42.733007)
19197_2000_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,413065,Thousands of dollars,12/31/2000,POINT (-93.734735 42.733007)
19197_2001_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,428885,Thousands of dollars,12/31/2001,POINT (-93.734735 42.733007)
19197_2002_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,427780,Thousands of dollars,12/31/2002,POINT (-93.734735 42.733007)
19197_2003_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,439615,Thousands of dollars,12/31/2003,POINT (-93.734735 42.733007)
19197_2004_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,489753,Thousands of dollars,12/31/2004,POINT (-93.734735 42.733007)
19197_2005_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,476652,Thousands of dollars,12/31/2005,POINT (-93.734735 42.733007)
19197_2006_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,473585,Thousands of dollars,12/31/2006,POINT (-93.734735 42.733007)
19197_2007_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,528583,Thousands of dollars,12/31/2007,POINT (-93.734735 42.733007)
19197_2008_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,550622,Thousands of dollars,12/31/2008,POINT (-93.734735 42.733007)
19197_2009_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,497774,Thousands of dollars,12/31/2009,POINT (-93.734735 42.733007)
19197_2010_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,502352,Thousands of dollars,12/31/2010,POINT (-93.734735 42.733007)
19197_2011_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,609066,Thousands of dollars,12/31/2011,POINT (-93.734735 42.733007)
19197_2012_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,624426,Thousands of dollars,12/31/2012,POINT (-93.734735 42.733007)
19197_2013_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,639751,Thousands of dollars,12/31/2013,POINT (-93.734735 42.733007)
19197_2014_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,665532,Thousands of dollars,12/31/2014,POINT (-93.734735 42.733007)
19197_2015_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,655415,Thousands of dollars,12/31/2015,POINT (-93.734735 42.733007)
19197_2016_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,571746,Thousands of dollars,12/31/2016,POINT (-93.734735 42.733007)
19197_2017_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,590008,Thousands of dollars,12/31/2017,POINT (-93.734735 42.733007)
19197_2018_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,654369,Thousands of dollars,12/31/2018,POINT (-93.734735 42.733007)
19197_2019_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,601033,Thousands of dollars,12/31/2019,POINT (-93.734735 42.733007)
19197_2020_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,607875,Thousands of dollars,12/31/2020,POINT (-93.734735 42.733007)
19197_2021_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,741796,Thousands of dollars,12/31/2021,POINT (-93.734735 42.733007)
19003_2001_CAINC1-1_annual,19003,Adams,CAINC1-1,Personal income,113592,Thousands of dollars,12/31/2001,POINT (-94.696906 41.021656)
19197_2022_CAINC1-1_annual,19197,Wright,CAINC1-1,Personal income,892998,Thousands of dollars,12/31/2022,POINT (-93.734735 42.733007)
19001_1997_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,21207,Dollars,12/31/1997,POINT (-94.478164 41.328528)
19001_1998_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,22126,Dollars,12/31/1998,POINT (-94.478164 41.328528)
19001_1999_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,22758,Dollars,12/31/1999,POINT (-94.478164 41.328528)
19001_2000_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,25560,Dollars,12/31/2000,POINT (-94.478164 41.328528)
19001_2001_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,25998,Dollars,12/31/2001,POINT (-94.478164 41.328528)
19001_2002_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,27089,Dollars,12/31/2002,POINT (-94.478164 41.328528)
19001_2003_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,26722,Dollars,12/31/2003,POINT (-94.478164 41.328528)
19001_2004_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,30837,Dollars,12/31/2004,POINT (-94.478164 41.328528)
19001_2005_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,28709,Dollars,12/31/2005,POINT (-94.478164 41.328528)
19001_2006_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,29810,Dollars,12/31/2006,POINT (-94.478164 41.328528)
19001_2007_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,31820,Dollars,12/31/2007,POINT (-94.478164 41.328528)
19001_2008_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,37435,Dollars,12/31/2008,POINT (-94.478164 41.328528)
19001_2009_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,35588,Dollars,12/31/2009,POINT (-94.478164 41.328528)
19001_2010_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,35015,Dollars,12/31/2010,POINT (-94.478164 41.328528)
19001_2011_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,40249,Dollars,12/31/2011,POINT (-94.478164 41.328528)
19001_2012_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,40842,Dollars,12/31/2012,POINT (-94.478164 41.328528)
19001_2013_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,43033,Dollars,12/31/2013,POINT (-94.478164 41.328528)
19001_2014_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,43300,Dollars,12/31/2014,POINT (-94.478164 41.328528)
19001_2015_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,45382,Dollars,12/31/2015,POINT (-94.478164 41.328528)
19001_2016_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,44319,Dollars,12/31/2016,POINT (-94.478164 41.328528)
19001_2017_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,46485,Dollars,12/31/2017,POINT (-94.478164 41.328528)
19001_2018_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,49454,Dollars,12/31/2018,POINT (-94.478164 41.328528)
19001_2019_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,49391,Dollars,12/31/2019,POINT (-94.478164 41.328528)
19001_2020_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,53544,Dollars,12/31/2020,POINT (-94.478164 41.328528)
19001_2021_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,64783,Dollars,12/31/2021,POINT (-94.478164 41.328528)
19001_2022_CAINC1-3_annual,19001,Adair,CAINC1-3,Per capita personal income,67668,Dollars,12/31/2022,POINT (-94.478164 41.328528)
19003_1997_CAINC1-3_annual,19003,Adams,CAINC1-3,Per capita personal income,21728,Dollars,12/31/1997,POINT (-94.696906 41.021656)
19003_1998_CAINC1-3_annual,19003,Adams,CAINC1-3,Per capita personal income,22498,Dollars,12/31/1998,POINT (-94.696906 41.021656)
19003_1999_CAINC1-3_annual,19003,Adams,CAINC1-3,Per capita personal income,23131,Dollars,12/31/1999,POINT (-94.696906 41.021656)
